,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1291,51.674,0.0837819374424096,-1.3601014620816374,-1.5398305983148697,0.45718863655876474
1292,51.714,-0.009285615543270979,-1.345957716754304,-1.5367369674715616,0.5193681366324931
1293,51.754,-0.0445003653216366,-1.333848621672269,-1.5340162027182773,0.5722288925748386
1294,51.794,-0.05959240094093615,-1.323654520174737,-1.5318271345213146,0.6172554422019519
1295,51.834,-0.06462307948070267,-1.3152878573975848,-1.5303072346322408,0.6556441578409767
1296,51.874,-0.07468443656023571,-1.3089712406110066,-1.529818299186978,0.6880385981968654
1297,51.914,-0.07971511510000222,-1.3061372911661904,-1.5317230919650802,0.7135775736321146
1298,51.954,-0.05707706167105289,-1.307834864014944,-1.536585330391789,0.7293820741522222
1299,51.994,-0.034439008242103566,-1.3115583303426501,-1.5409338144309035,0.7313226813302898
1300,52.034,-0.02437765116257053,-1.3134012403183788,-1.5399065930569178,0.7158103256654106
1301,52.074,-0.0017395977336212033,-1.3118249224464331,-1.532012739637246,0.6836285888567198
1302,52.114,0.003291080806145314,-1.3077848479861711,-1.5194098641686726,0.6406727616374324
1303,52.154,0.03095981277486116,-1.3029541272019722,-1.5055267324462167,0.5954558061759495
1304,52.194,0.04856718766404397,-1.298471674647617,-1.493133099483962,0.5560301827628664
1305,52.234,0.05108252693392723,-1.2948630503785863,-1.4838400552910138,0.5278368545063106
1306,52.274,0.05359786620381049,-1.2924853446569728,-1.4784110531722803,0.5128567397990602
1307,52.314,0.06114388401346026,-1.2918032741090903,-1.4771254552129456,0.5099675686213858
1308,52.354,0.058628544743577,-1.2934186580774039,-1.4800079095052925,0.5159692941669133
1309,52.394,0.018383116425444865,-1.2978100382418867,-1.4867989165522777,0.5268713659509721
1310,52.434,-0.9500225024796097,-1.3050262445469074,-1.4968656756157215,0.5391252470620188
1311,52.474,-0.9606093139326216,-1.314765211457691,-1.5094048842232342,0.5502393029184841
1312,52.514,-0.868393454823723,-1.3265861019225664,-1.523675054176618,0.5588094923023001
1313,52.554,-0.748921630920297,-1.339966396990695,-1.5390307070540428,0.5643808579041979
1314,52.594,-0.632571091516869,-1.3542223472339905,-1.554812469603105,0.5673179742370642
1315,52.634,-0.5500835585681716,-1.3681286613292298,-1.5698962506130858,0.5685721631975289
1316,52.674,-0.6154823795851363,-1.37750383891156,-1.579505364355703,0.566517000259206
1317,52.714,-0.6984885754912838,-1.3736907372971874,-1.5724094721785413,0.5508377425248284
1318,52.754,-0.8141941819059137,-1.3483672659583832,-1.5362171220721779,0.503351269019134
1319,52.794,-0.8594702887638124,-1.299961048948838,-1.4662432202073195,0.408478589341051
1320,52.834,-0.8972003778120613,-1.234434835597035,-1.3682499537895574,0.263102617568651
1321,52.874,-0.9399611454000767,-1.1609370228383242,-1.2541850723704022,0.07853861271348224
1322,52.914,-0.9550531810193763,-1.0873233301650715,-1.1364694272000786,-0.12429919764817533
1323,52.954,-0.9575685202892595,-1.0187294516305745,-1.0252882673707955,-0.3210388853167719
1324,52.994,-0.9349304668603102,-0.9579828915065013,-0.9281031491223283,-0.4886568504371075
1325,53.034,-0.8871390207325283,-0.9060529696257084,-0.8493584597011604,-0.6094866134313918
1326,53.074,-0.8192248604456803,-0.8623628053401615,-0.790284659217869,-0.6739633256523125
1327,53.114,-0.7563413786985989,-0.8251939948935939,-0.7492655511814916,-0.6809586009528767
1328,53.154,-0.6783658613322178,-0.7922975215318185,-0.7228182112420378,-0.6360815326434079
1329,53.194,-0.5676909334573544,-0.7616002676221635,-0.7068156736808308,-0.5492506150370241
1330,53.234,-0.5601449156477046,-0.7317151834276494,-0.6974734759693023,-0.4324034367009578
1331,53.274,-0.4846847375512069,-0.7020062620622854,-0.6917638422283015,-0.2977100788890033
1332,53.314,-0.45450066631260777,-0.6723979371222218,-0.6874446049685028,-0.15636934030275879
1333,53.354,-0.3740098096763435,-0.6433211651049359,-0.6831960716212289,-0.01760149710461527
1334,53.394,-0.33879505989797787,-0.6158695659692884,-0.6789057332019685,0.11196339293065453
1335,53.434,-0.30861098865937875,-0.5948403672112917,-0.6783974575356626,0.22561056560952705
1336,53.474,-0.31364166719914527,-0.5953969420328503,-0.6948969440503725,0.3080166288097679
1337,53.514,-0.30861098865937875,-0.6389637794729673,-0.7461696299989953,0.3327577978080095
1338,53.554,-0.35137175624739414,-0.7344548737192541,-0.8377103846279387,0.27901316505877394
1339,53.594,-0.40419388091494257,-0.868965188561023,-0.9563549240297501,0.14993688557841725
1340,53.634,-0.4645620233921408,-1.0172662779814612,-1.0804081403585999,-0.027372924401134938
1341,53.674,-0.49726143390062316,-1.1553730959346333,-1.1916207274752175,-0.21484084898631214
1342,53.714,-0.5425375407585218,-1.2677485551210506,-1.2801935507637436,-0.3773240619422537
1343,53.756,-0.5601449156477046,-1.347458109313506,-1.3431633612415406,-0.49183068159307247
1344,53.796,-0.640635772283969,-1.3938521062616323,-1.3813386829974377,-0.5505795153807636
1345,53.836,-0.8116788426360305,-1.4112883999342885,-1.3986464467269373,-0.5573218527483198
1346,53.876,-0.7664027357781319,-1.4073725995922888,-1.401489807112553,-0.5209380969651334
1347,53.916,-0.7462800216190658,-1.3901135074817883,-1.396520170842168,-0.4512519084864013
1348,53.956,-0.7261573074599997,-1.365864579494474,-1.3887446054841106,-0.3574530428940704
1349,53.996,-0.7311879859997662,-1.3386462178778216,-1.3808364229072163,-0.24792184037283502
1350,54.036,-0.728672646729883,-1.309791280054356,-1.3725496887466169,-0.13130249278853495
1351,54.076,-0.7085499325708169,-1.2792265500113074,-1.3619898389982799,-0.017005865984941974
1352,54.116,-0.7085499325708169,-1.248137461555331,-1.3488761575074157,0.0869588201502562
1353,54.156,-0.690942557681634,-1.2188226146074577,-1.3347335194476495,0.17578186154386966
1354,54.196,-0.6557278079032685,-1.1927702176474806,-1.32090452873057,0.24819025259664665
1355,54.236,-0.6356050937442024,-1.170166106535671,-1.3078807531351506,0.3057032240599397
1356,54.276,-0.514868808789806,-1.1503676603707544,-1.2955509169977215,0.3512976177989135
1357,54.316,-0.504807451710273,-1.1324618150475658,-1.2835525779454067,0.3881443945047737
1358,54.356,-0.504807451710273,-1.1156857682900478,-1.2715829408824757,0.41889267682363907
1359,54.396,-0.504807451710273,-1.0996416909188613,-1.259608676062233,0.445569572408734
1360,54.436,-0.49223075536085664,-1.0842013855178139,-1.2477772812392516,0.4696481303784847
1361,54.476,-0.4897154160909734,-1.0694687116863038,-1.2363592490325688,0.49195547998076244
1362,54.516,-0.4821693982813236,-1.0575435420022619,-1.227407916070091,0.5115187282617244
1363,54.556,-0.46959270193190733,-1.0542271749669805,-1.2261719547514025,0.523453014713516
1364,54.596,-0.4595313448523743,-1.065400444279593,-1.2375362573584172,0.5205489502812671
1365,54.636,-0.4645620233921408,-1.0915082604503596,-1.2612870573551684,0.4992388892723118
1366,54.676,-0.4117398987245924,-1.1273459387616795,-1.2925074833850114,0.462827785009825
1367,54.716,-0.44946998777284125,-1.1656906317145033,-1.3251094003181336,0.4197116794535094
1368,54.756,-0.44946998777284125,-1.2003389761877488,-1.3543626587019095,0.37968510243644993
1369,54.796,-0.46959270193190733,-1.227412874405073,-1.3776711723939055,0.35074162987848184
1370,54.836,-0.5073227909801562,-1.245428257620127,-1.3943322852049653,0.33744693793051006
1371,54.876,-0.5299608444091055,-1.2546940211878101,-1.4048725409239862,0.3408210125481973
1372,54.916,-0.5802676298067707,-1.256266848455288,-1.4100203092491692,0.3587946181401744
1373,54.956,-0.6381204330140856,-1.2513002298541187,-1.4101426411629483,0.38689123850215207
1374,54.996,-0.6859118791418676,-1.2413569354598366,-1.4059165016111794,0.41997691401595716
1375,55.036,-0.7135806111105835,-1.2285499729094826,-1.3988639253012254,0.45425345308654763
1376,55.076,-0.748795360888949,-1.214968996384634,-1.390862755592411,0.48789523675823293
1377,55.116,-0.7638873965082486,-1.2021623929421652,-1.3834840208059689,0.5204799671713088
1378,55.156,-0.7814947713974314,-1.191144207632464,-1.377808124182796,0.5519980577321926
1379,55.196,-0.8091635033661473,-1.1825826947377927,-1.3744862754349727,0.582128318833188
1380,55.236,-0.8418629138746296,-1.1768856222273654,-1.3738038551374112,0.6100945586580983
1381,55.276,-0.8393475746047464,-1.1720644608679918,-1.373136489052027,0.6332954606184371
1382,55.316,-0.8519242709541627,-1.1440112669268625,-1.3412553832865641,0.6232394376405967
1383,55.356,-0.8393475746047464,-1.0465330116193565,-1.212868919617143,0.49707488195717314
1384,55.396,-0.8468935924143961,-0.8613087119703456,-0.9511739696533565,0.16543076321448283
