,pupil,movie,l1,l2,l3,subject,condition,effort,luminance,pupil_pred_mixed,pupil_pred_pp,pupil_pred_mov
114,4.156929758652484,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s27,1back,1,36.828353537551436,4.349558092010132,3.9586999366337285,4.609761548861282
115,3.607848395496718,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s27,0back,0,74.01818114056069,3.69128806151663,3.9586999366337285,3.9491905227873
116,3.5584187536310488,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s27,0back,0,64.57727469534466,3.8583946649652514,3.9586999366337285,3.979204920420492
117,4.384554235422037,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s27,2back,2,50.6300187818287,4.105264875644796,3.9586999366337285,4.223932872369904
118,4.07450748817509,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s27,2back,2,68.74304729456018,3.7846593606452954,3.9586999366337285,3.952533694160394
119,3.1965034142947704,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s28,0back,0,55.41833750372942,3.4086063307423267,3.311789738197618,4.0824807185973
120,3.425597434138062,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s28,2back,2,36.828353537551436,3.7376540865673498,3.311789738197618,4.609761548861282
121,3.128039765244811,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s28,0back,0,74.01818114056069,3.079384056073848,3.311789738197618,3.9491905227873
122,3.52551484430443,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s28,2back,2,64.57727469534466,3.246490659522469,3.311789738197618,3.979204920420492
123,3.4878453741508952,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s28,1back,1,50.6300187818287,3.4933608702020136,3.311789738197618,4.223932872369904
124,3.1072375970527393,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s28,1back,1,68.74304729456018,3.172755355202513,3.311789738197618,3.952533694160394
125,6.0821304340671185,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s29,2back,2,55.41833750372942,5.636355586979303,5.666985488837168,4.0824807185973
126,6.668300331945417,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s29,2back,2,36.828353537551436,5.9654033428043265,5.666985488837168,4.609761548861282
127,5.400342886834671,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s29,1back,1,74.01818114056069,5.307133312310825,5.666985488837168,3.9491905227873
128,5.6217378404858485,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s29,1back,1,64.57727469534466,5.474239915759446,5.666985488837168,3.979204920420492
